split_id,split_start,window_id,safe_gain,safe_dispersion,anchor_spread,local_sensitivity,positive_safe_gain
3,6656,6,0.035461667587894374,0.05518638133045051,0.1675207501064373,0.1825379623075638,1
3,6656,7,0.027950474053031638,0.07772910507256744,0.22485616128911443,0.24381204215924335,1
3,6656,8,0.012712423486152757,0.09155266809039656,0.2623647268428415,0.28577078189738164,1
3,6656,9,0.027629804203311292,0.08695127946958282,0.25652902252062243,0.28350012329838115,1
3,6656,10,0.03149010104977856,0.08162096939906281,0.235969056621087,0.26157739991788503,1
3,6656,11,0.030651668413286037,0.06810172523982316,0.19689098119443335,0.2228923065116668,1
3,6656,12,0.025922695888058844,0.06491127713366067,0.19756926198276784,0.22327024273218252,1
3,6656,13,0.016823691796142293,0.08026827622957126,0.2426453207341005,0.26472710281777834,1
3,6656,14,0.0,0.1076997159980889,0.31302018863340586,0.3351596684374942,0
3,6656,15,0.06122438704521216,0.12967997973173018,0.35755183550601993,0.3824998741382782,1
3,6656,16,0.03703080883521609,0.10980640274170606,0.30843848713833844,0.33437503125064066,1
3,6656,17,0.012266397649244976,0.07928328807548227,0.22177557583885593,0.24756268841080528,1
3,6656,18,0.00466084666880251,0.07281383972506775,0.20279725641129626,0.22727919125403717,1
3,6656,19,0.010134464611318728,0.06608209929877168,0.19638425916964308,0.21487725488967258,1
3,6656,20,0.0,0.08226549404441383,0.23645218629376785,0.2544534840506681,0
3,6656,21,0.0,0.10975789157243138,0.29561967514791104,0.3168109148398664,0
3,6656,22,0.05471941953240256,0.12523413437562958,0.3381923196979404,0.36653500972278213,1
