split_id,split_start,window_id,safe_gain,safe_dispersion,anchor_spread,local_sensitivity,positive_safe_gain
1,5076,12,0.02036897261377779,0.020841931860466262,0.06350646075219847,0.06965907559553774,1
1,5076,13,0.021931273910926974,0.024689458397001204,0.07423984242249967,0.08017499285376957,1
1,5076,14,0.0,0.01975638660566142,0.06436711191859017,0.07049893950401202,0
1,5076,15,0.010605217452535287,0.013699260418517855,0.0438326442349601,0.0489623569399646,1
1,5076,16,0.0,0.019416619884020124,0.06303597739822389,0.07066323424004652,0
1,5076,17,0.0030437811052417274,0.032793167007751846,0.10209983078465631,0.11116444070063698,1
1,5076,18,0.0013079947581131623,0.03531934357569891,0.10921027627594196,0.11803370472166679,1
1,5076,19,0.0,0.03277420724569399,0.0981349441231241,0.11055258757703317,0
1,5076,20,0.0,0.03298014024800365,0.09281692758095446,0.1104638502735617,0
1,5076,21,0.005706660105005923,0.025527066508308535,0.07329904375796317,0.09109460922232965,1
1,5076,22,0.0015173771018702764,0.026759937517650812,0.07526224658905717,0.08705792862654882,1
1,5076,23,0.0,0.028456071309903786,0.08096942861258631,0.09552359637162589,0
1,5076,24,0.011013643665661599,0.027125387073765727,0.07815997989331722,0.09038682043136341,1
1,5076,25,0.03991160501180202,0.026815995736030288,0.07676123301884034,0.08890382345229936,1
1,5076,26,0.02425374081967946,0.03232383937859082,0.10514666584357724,0.1143075743600223,1
1,5076,27,0.0,0.029686026458178714,0.10074849125271476,0.10848423676450593,0
1,5076,28,0.008137759497367947,0.026648273338567383,0.08797604283332464,0.09661050855540167,1
1,5076,29,0.026281878989801388,0.030214408127063642,0.09563738827348317,0.10441304933088906,1
1,5076,30,0.028644679372489046,0.02531540841336888,0.07743904840857786,0.08644223919965922,1
1,5076,31,0.012931010808345134,0.022967584493115548,0.06916542449417051,0.07952893875895296,1
1,5076,32,0.0,0.017855424952010753,0.05516206391636448,0.064699474843765,0
1,5076,33,0.0035226366008934695,0.01460762421696917,0.046729352504990315,0.05508001916170533,1
1,5076,34,0.0,0.017294186755654268,0.05205385692505436,0.06307962731632386,0
1,5076,35,0.0,0.024213950826944206,0.06948487130320347,0.0824351303065461,0
1,5076,36,0.0,0.025668071920265528,0.07515994978187468,0.08615277881869417,0
1,5076,37,0.020300312157425338,0.020450612125003632,0.06355585418629507,0.07219031782895205,1
1,5076,38,0.019828952808019995,0.01619347925327983,0.047419400172908646,0.058107996442357444,1
2,10153,0,0.0,0.01244487335088681,0.028832093867318612,0.091566996003229,0
2,10153,1,0.010620938998773255,0.012581354649591793,0.02901810221379431,0.09215773442121165,1
2,10153,2,0.019138114592388566,0.012188655834689612,0.02817713746543842,0.0894869392959625,1
2,10153,3,0.007600606805825305,0.009364576916632799,0.022915199423122704,0.07277570556083278,1
2,10153,4,0.0017970755946254968,0.007944501234520491,0.019789263115711896,0.06284813669662759,1
2,10153,5,0.010125346565598825,0.014572525556106173,0.037282433312322616,0.11840417965514843,1
2,10153,6,0.01682302866130092,0.018266240571259015,0.044019616251588164,0.13980060012019194,1
2,10153,7,0.011633997673797136,0.014703376685984244,0.03536367242153101,0.1123104435697017,1
2,10153,8,0.002569398299819836,0.010714383907519472,0.026495391234311185,0.08414593107322554,1
2,10153,9,0.0,0.012308934479672708,0.033283883284901075,0.10570530263065885,0
2,10153,10,2.5813675551322746e-05,0.017351044198564508,0.04311403224872892,0.13692458261164767,1
2,10153,11,0.008355920395941907,0.01322632517734788,0.03420770606044171,0.1086392441190884,1
2,10153,12,0.0015330245347366933,0.010971665418750045,0.026723316589250912,0.08486979248130931,1
2,10153,13,0.0,0.012052301826836153,0.027975898992670983,0.0888478319693705,0
2,10153,14,0.0,0.01185602979881492,0.029977661626362437,0.09520517084049582,0
2,10153,15,0.0,0.013554910167280207,0.034375809134119265,0.10917311770962256,0
2,10153,16,0.0,0.01565192598156395,0.036263836946869334,0.11516924951953014,0
2,10153,17,0.019204175947871827,0.020013847499105467,0.04463649574601642,0.14175972950083027,1
2,10153,18,0.018742990438570306,0.018899860231217685,0.044415481161164845,0.14105781580351467,1
2,10153,19,0.0,0.013905026657390242,0.03404565282880514,0.10812458404334564,0
2,10153,20,0.0,0.011084623463052093,0.02760525464831722,0.08767071353481483,0
2,10153,21,0.0,0.009431145631813409,0.024485818116486143,0.07776378711604803,0
2,10153,22,0.0,0.012130306660323215,0.02953708939565059,0.09380597049540909,0
2,10153,23,0.01293065939012128,0.015889353872684798,0.03799140347599298,0.1206557770743979,1
2,10153,24,0.01534608087116407,0.01701715549689178,0.04041159828452354,0.12834200234057427,1
2,10153,25,0.011454330137857238,0.016341914193974696,0.03699117032761573,0.11747916613794514,1
2,10153,26,0.013181821656684134,0.011490820523340863,0.028424043016979747,0.0902710793502784,1
2,10153,27,0.004710716031052775,0.005786203224492992,0.017864202342276557,0.056734392999818514,1
2,10153,28,0.003646602668420984,0.005675020929377062,0.015244081444860882,0.04841322836829014,1
2,10153,29,0.003141166288264108,0.010238730180168798,0.02651895173175436,0.08422075616172384,1
2,10153,30,0.00531158131454601,0.013007579849259968,0.033719830222914846,0.10708981364517017,1
2,10153,31,0.008938451419120308,0.010526004883114696,0.02884278522626114,0.0916009503745648,1
2,10153,32,0.0,0.01261300706005299,0.03289241748537254,0.10446205795110884,0
2,10153,33,0.0,0.014240523078073391,0.03485385458077911,0.11069132813530659,0
2,10153,34,0.0,0.009833806490328674,0.023732141530457683,0.07537020788943416,0
2,10153,35,0.0,0.006744598224906274,0.016864456529307292,0.053559329777505445,0
2,10153,36,0.0,0.0055634504001679155,0.014779676754777121,0.046938339218841926,0
2,10153,37,0.0,0.006452955264248874,0.016586569452473783,0.05267679641135942,0
2,10153,38,0.0,0.009214901378901219,0.02299983448077129,0.07304449554261852,0
3,15229,0,0.0,0.01094520904241113,0.02620020574047953,0.0832084601750562,0
3,15229,1,0.0,0.010477606899336843,0.025931357901361054,0.08235463425719797,0
3,15229,2,0.010984283388872251,0.013060150479874544,0.032918836374594064,0.10454596092169728,1
3,15229,3,0.022872214021205206,0.0168476971338722,0.041927515942557086,0.1331563604920548,1
3,15229,4,0.02271776560119676,0.014281224703095305,0.03633727153410748,0.11540246825789417,1
3,15229,5,0.007317840146198407,0.009373034535620547,0.022673855144661414,0.07200922738956408,1
3,15229,6,0.0065606310549455316,0.009665955329667781,0.024129967951159483,0.07663365307804977,1
3,15229,7,0.0,0.012949332085315256,0.03114729190510443,0.09891976512392446,0
3,15229,8,0.0,0.01597529156427783,0.036412949829158034,0.11564281272168216,0
3,15229,9,0.0,0.01654277742532822,0.038144622778686785,0.12114238173592333,0
3,15229,10,0.0,0.013872352671496639,0.03299306915881864,0.10478171463031381,0
3,15229,11,0.0,0.009296171285953172,0.023016047565246403,0.07309598619911269,0
3,15229,12,0.00497442513218993,0.008234086760441094,0.02160127431414571,0.06860284958457584,1
3,15229,13,0.011543412857187185,0.009007300545464569,0.022206020717204487,0.07052344583841288,1
3,15229,14,0.011207954454074187,0.01140713271166888,0.028220862852520703,0.08962580546234725,1
3,15229,15,0.0122578511032303,0.011361369200826298,0.028521421277249506,0.09058034009318357,1
3,15229,16,0.011458665756535646,0.010084689552856112,0.02497214121621593,0.07930828629582175,1
3,15229,17,0.008112516531649017,0.013841430339368521,0.03373482100570535,0.10713742242981744,1
3,15229,18,0.0025804435247436253,0.01153693334932353,0.030129674979802137,0.09568794556337588,1
3,15229,19,0.0,0.009881277817292646,0.024290237636173346,0.07714264884071055,0
3,15229,20,0.00010489784826006598,0.01323078519443413,0.03037989292231523,0.09648260534242173,1
3,15229,21,0.0,0.01383819605428785,0.03327118342713236,0.10566496952717683,0
3,15229,22,0.0,0.017499025606716012,0.04235427292598536,0.13451168540101746,0
3,15229,23,0.0,0.0185700381338622,0.04481214321582626,0.142317563116386,0
3,15229,24,0.0,0.015270138908824315,0.03673569895542446,0.11666782214662656,0
3,15229,25,0.0,0.017210364255195162,0.04141641233327695,0.13153316162333722,0
3,15229,26,0.0,0.01934059742026674,0.04664497767742751,0.14813840799127923,0
3,15229,27,0.0,0.018564189727615688,0.04567719809973198,0.14506486539216537,0
3,15229,28,0.0,0.017513602349843494,0.04319391091468359,0.13717826690942594,0
3,15229,29,0.0,0.01711820247486759,0.041329895635673124,0.13125839579674972,0
3,15229,30,0.008291134508993103,0.018280187250310904,0.044960559139686156,0.1427889128688332,1
3,15229,31,0.004060673372686008,0.01589809158739709,0.03949439375241511,0.12542907953613933,1
3,15229,32,0.0,0.010691914485677719,0.02710151072570445,0.08607088807778056,0
3,15229,33,0.0,0.00904706236919928,0.02246430364096334,0.0713437189533786,0
3,15229,34,0.002109091647594319,0.015701717881634034,0.03983481764669534,0.12651022173519044,1
3,15229,35,0.017218264472041778,0.013362082983077185,0.03761720758954716,0.11946737940212712,1
3,15229,36,0.002748303618610226,0.009761731016804668,0.026447246836801164,0.08399303070203958,1
3,15229,37,0.0,0.01661422413614546,0.04043483907167989,0.12841581207060795,0
3,15229,38,0.0,0.016379661013306058,0.03983341899346006,0.12650577979365843,0
