config,N,K,task,trial,point_idx,tau,val_nrmse,test_nrmse,val_score,test_score
N60_K13_baseline,60,13,lorenz_x,2,6,0.529150262212918,0.03586280220193366,0.13779247877997106,-0.03586280220193366,-0.13779247877997106
N60_K13_baseline,60,13,lorenz_x,2,7,0.7249819385087718,0.024480251637866064,0.10296839127120273,-0.024480251637866064,-0.10296839127120273
N60_K13_baseline,60,13,lorenz_x,2,8,0.9932883883792685,0.04069574653025469,0.14048874229382596,-0.04069574653025469,-0.14048874229382596
N60_K13_baseline,60,13,lorenz_x,2,9,1.3608915892697748,0.020019546485486213,0.08841147156113213,-0.020019546485486213,-0.08841147156113213
N60_K13_baseline,60,13,lorenz_x,2,10,1.864539985982451,0.035766574236430475,0.14998555794415783,-0.035766574236430475,-0.14998555794415783
N60_K13_baseline,60,13,lorenz_x,2,11,2.554582148011408,0.02096929734621827,0.1224623951912197,-0.02096929734621827,-0.1224623951912197
N60_K13_baseline,60,13,lorenz_x,2,12,3.5,0.013308664333747952,0.08819086758917141,-0.013308664333747952,-0.08819086758917141
N60_K13_baseline,60,13,lorenz_x,3,0,0.07999999999999999,0.11080395578262225,0.07181249417913296,-0.11080395578262225,-0.07181249417913296
N60_K13_baseline,60,13,lorenz_x,3,1,0.1096069665318704,0.13010708927999842,0.08509210849279171,-0.13010708927999842,-0.08509210849279171
N60_K13_baseline,60,13,lorenz_x,3,2,0.15017108890398193,0.12890651362454658,0.08088265116421306,-0.12890651362454658,-0.08088265116421306
N60_K13_baseline,60,13,lorenz_x,3,3,0.20574746894441603,0.05208582173706933,0.029845266827405736,-0.05208582173706933,-0.029845266827405736
N60_K13_baseline,60,13,lorenz_x,3,4,0.28189194928259564,0.021461091605850552,0.016394267171499558,-0.021461091605850552,-0.016394267171499558
N60_K13_baseline,60,13,lorenz_x,3,5,0.38621651813276453,0.02402304444859145,0.018128057323863203,-0.02402304444859145,-0.018128057323863203
N60_K13_baseline,60,13,lorenz_x,3,6,0.529150262212918,0.05053025048152662,0.044839495010082824,-0.05053025048152662,-0.044839495010082824
N60_K13_baseline,60,13,lorenz_x,3,7,0.7249819385087718,0.08287400272806686,0.077266175223621,-0.08287400272806686,-0.077266175223621
N60_K13_baseline,60,13,lorenz_x,3,8,0.9932883883792685,0.06968059575461749,0.047614857561964284,-0.06968059575461749,-0.047614857561964284
N60_K13_baseline,60,13,lorenz_x,3,9,1.3608915892697748,0.054798585440977016,0.04610527059013359,-0.054798585440977016,-0.04610527059013359
N60_K13_baseline,60,13,lorenz_x,3,10,1.864539985982451,0.05510366303569789,0.041849480938714,-0.05510366303569789,-0.041849480938714
N60_K13_baseline,60,13,lorenz_x,3,11,2.554582148011408,0.05122918776638555,0.04182603257706869,-0.05122918776638555,-0.04182603257706869
N60_K13_baseline,60,13,lorenz_x,3,12,3.5,0.044797692033719964,0.03751652851893806,-0.044797692033719964,-0.03751652851893806
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,0,0.07999999999999999,0.9223064109770235,0.8586268694893285,-0.9223064109770235,-0.8586268694893285
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,1,0.09364057519339374,0.916015774373186,0.8532591195939512,-0.916015774373186,-0.8532591195939512
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,2,0.1096069665318704,0.9099873843878782,0.8494963327765915,-0.9099873843878782,-0.8494963327765915
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,3,0.12829574239059252,0.9063242600587402,0.8488241112886331,-0.9063242600587402,-0.8488241112886331
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,4,0.15017108890398193,0.9066750922508234,0.8519121991062969,-0.9066750922508234,-0.8519121991062969
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,5,0.17577633927983924,0.9121901573094755,0.8583114387849363,-0.9121901573094755,-0.8583114387849363
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,6,0.20574746894441603,0.9225759655217528,0.8645955184709125,-0.9225759655217528,-0.8645955184709125
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,7,0.24082889170675045,0.9381178993402441,0.8694395457357513,-0.9381178993402441,-0.8694395457357513
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,8,0.28189194928259564,0.959732220700252,0.8758655681989093,-0.959732220700252,-0.8758655681989093
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,9,0.3299565534151155,0.9844349168750341,0.8851841626821428,-0.9844349168750341,-0.8851841626821428
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,10,0.38621651813276453,1.0055580340140642,0.894613046806628,-1.0055580340140642,-0.894613046806628
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,11,0.45206921133927336,1.0288656683071995,0.9039614924669696,-1.0288656683071995,-0.9039614924669696
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,12,0.529150262212918,1.0442680762065935,0.9027267275213139,-1.0442680762065935,-0.9027267275213139
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,13,0.6193741864669097,1.0434409104704319,0.9042520733117131,-1.0434409104704319,-0.9042520733117131
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,14,0.7249819385087718,1.042556708592443,0.9131203357494866,-1.042556708592443,-0.9131203357494866
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,15,0.848596571584788,1.0356453272778043,0.9263577260378812,-1.0356453272778043,-0.9263577260378812
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,16,0.9932883883792685,1.0525345704330085,0.9492540934667028,-1.0525345704330085,-0.9492540934667028
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,17,1.1626512002594223,1.0621085463338018,0.9637309823812958,-1.0621085463338018,-0.9637309823812958
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,18,1.3608915892697748,1.0581011739054074,0.9726634213408931,-1.0581011739054074,-0.9726634213408931
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,19,1.5929333899384184,1.0484433029412203,0.9801261026010402,-1.0484433029412203,-0.9801261026010402
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,20,1.864539985982451,1.0415648550745176,0.9852107749216923,-1.0415648550745176,-0.9852107749216923
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,21,2.1824574594809887,1.0389212337355196,0.9877679548768147,-1.0389212337355196,-0.9877679548768147
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,22,2.554582148011408,1.0370818240266524,0.9893623192120148,-1.0370818240266524,-0.9893623192120148
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,23,2.9901567714820447,1.0336575204100689,0.9907379475859622,-1.0336575204100689,-0.9907379475859622
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,0,24,3.5,1.0287778894164408,0.9927671215948443,-1.0287778894164408,-0.9927671215948443
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,0,0.07999999999999999,1.0310268622863534,0.9868425773057097,-1.0310268622863534,-0.9868425773057097
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,1,0.09364057519339374,1.0310371346188005,0.9843039061755935,-1.0310371346188005,-0.9843039061755935
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,2,0.1096069665318704,1.0313050288382684,0.981200022947388,-1.0313050288382684,-0.981200022947388
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,3,0.12829574239059252,1.0318784355949728,0.9782914707403028,-1.0318784355949728,-0.9782914707403028
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,4,0.15017108890398193,1.033011990098475,0.9768889410876098,-1.033011990098475,-0.9768889410876098
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,5,0.17577633927983924,1.0353067325785235,0.978116393814677,-1.0353067325785235,-0.978116393814677
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,6,0.20574746894441603,1.03932496975415,0.9819409572704249,-1.03932496975415,-0.9819409572704249
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,7,0.24082889170675045,1.0449415136494862,0.986678329993173,-1.0449415136494862,-0.986678329993173
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,8,0.28189194928259564,1.0504851224793963,0.9895148005753214,-1.0504851224793963,-0.9895148005753214
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,9,0.3299565534151155,1.0530398494378836,0.9886207238634637,-1.0530398494378836,-0.9886207238634637
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,10,0.38621651813276453,1.051049635741204,0.9866476552375154,-1.051049635741204,-0.9866476552375154
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,11,0.45206921133927336,1.045704219441214,0.9888494928706563,-1.045704219441214,-0.9888494928706563
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,12,0.529150262212918,1.0409054075707311,0.9991409619134214,-1.0409054075707311,-0.9991409619134214
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,13,0.6193741864669097,1.0418494722586018,1.0138053403175928,-1.0418494722586018,-1.0138053403175928
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,14,0.7249819385087718,1.0478217245994277,1.0155112732592748,-1.0478217245994277,-1.0155112732592748
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,15,0.848596571584788,1.0529403800864028,1.0068722010674627,-1.0529403800864028,-1.0068722010674627
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,16,0.9932883883792685,1.0492761591613786,0.9942317138828539,-1.0492761591613786,-0.9942317138828539
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,17,1.1626512002594223,1.0412643883562243,0.9839313135820603,-1.0412643883562243,-0.9839313135820603
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,18,1.3608915892697748,1.0395640452520476,0.9805679579446558,-1.0395640452520476,-0.9805679579446558
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,19,1.5929333899384184,1.0443413622061588,0.9790289112122462,-1.0443413622061588,-0.9790289112122462
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,20,1.864539985982451,1.0511053420392815,0.980989038810142,-1.0511053420392815,-0.980989038810142
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,21,2.1824574594809887,1.057714450282625,0.9856039714601008,-1.057714450282625,-0.9856039714601008
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,22,2.554582148011408,1.0628490273956201,0.9905739635947167,-1.0628490273956201,-0.9905739635947167
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,23,2.9901567714820447,1.0656029699614447,0.9954330521796427,-1.0656029699614447,-0.9954330521796427
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,1,24,3.5,1.0657916257437405,1.0004686604135955,-1.0657916257437405,-1.0004686604135955
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,0,0.07999999999999999,0.9590494055143263,0.968537283820807,-0.9590494055143263,-0.968537283820807
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,1,0.09364057519339374,0.9561939008994388,0.9656341494031524,-0.9561939008994388,-0.9656341494031524
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,2,0.1096069665318704,0.9538199543486673,0.9617751714561271,-0.9538199543486673,-0.9617751714561271
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,3,0.12829574239059252,0.9525292850087206,0.9575320759647411,-0.9525292850087206,-0.9575320759647411
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,4,0.15017108890398193,0.9529968185294061,0.9539747953684575,-0.9529968185294061,-0.9539747953684575
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,5,0.17577633927983924,0.9562801388245095,0.9517294625606425,-0.9562801388245095,-0.9517294625606425
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,6,0.20574746894441603,0.9630287446990619,0.9482420382703719,-0.9630287446990619,-0.9482420382703719
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,7,0.24082889170675045,0.964385138069618,0.9406566707761791,-0.964385138069618,-0.9406566707761791
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,8,0.28189194928259564,0.9587786831430937,0.9310518966048223,-0.9587786831430937,-0.9310518966048223
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,9,0.3299565534151155,0.9451346415106555,0.9311818627144335,-0.9451346415106555,-0.9311818627144335
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,10,0.38621651813276453,0.9347988149610988,0.9408056584290512,-0.9347988149610988,-0.9408056584290512
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,11,0.45206921133927336,0.9255641620132301,0.9527786944003498,-0.9255641620132301,-0.9527786944003498
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,12,0.529150262212918,0.9313784282782658,0.9665254812124534,-0.9313784282782658,-0.9665254812124534
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,13,0.6193741864669097,0.9403787955075271,0.9531972178416871,-0.9403787955075271,-0.9531972178416871
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,14,0.7249819385087718,0.9363080074211634,0.9443712681157919,-0.9363080074211634,-0.9443712681157919
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,15,0.848596571584788,0.9320698068976988,0.9494042216180445,-0.9320698068976988,-0.9494042216180445
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,16,0.9932883883792685,0.9437874276963063,0.9774931971310945,-0.9437874276963063,-0.9774931971310945
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,17,1.1626512002594223,0.9558762807747464,0.9708791037476,-0.9558762807747464,-0.9708791037476
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,18,1.3608915892697748,0.9703041080675414,0.9576550401646464,-0.9703041080675414,-0.9576550401646464
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,19,1.5929333899384184,0.9842222868435512,0.9621416809911271,-0.9842222868435512,-0.9621416809911271
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,20,1.864539985982451,0.9896579921802681,0.9728368640777632,-0.9896579921802681,-0.9728368640777632
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,21,2.1824574594809887,0.9881793289465677,0.9785329860354568,-0.9881793289465677,-0.9785329860354568
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,22,2.554582148011408,0.9844020852423897,0.9794616502865461,-0.9844020852423897,-0.9794616502865461
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,23,2.9901567714820447,0.9806683950684899,0.9789887626487199,-0.9806683950684899,-0.9789887626487199
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,2,24,3.5,0.9779567732315727,0.9785667970740675,-0.9779567732315727,-0.9785667970740675
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,0,0.07999999999999999,1.0089581288679548,0.9013134042581753,-1.0089581288679548,-0.9013134042581753
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,1,0.09364057519339374,1.0127790536692656,0.9026526243358045,-1.0127790536692656,-0.9026526243358045
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,2,0.1096069665318704,1.0191069102836725,0.9055384796556001,-1.0191069102836725,-0.9055384796556001
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,3,0.12829574239059252,1.026614141797465,0.9106530562198925,-1.026614141797465,-0.9106530562198925
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,4,0.15017108890398193,1.0336718573037351,0.9183571408723503,-1.0336718573037351,-0.9183571408723503
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,5,0.17577633927983924,1.0376807954922471,0.9288065584369266,-1.0376807954922471,-0.9288065584369266
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,6,0.20574746894441603,1.0383134388852349,0.9430085939146804,-1.0383134388852349,-0.9430085939146804
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,7,0.24082889170675045,1.0364898062586565,0.957734850021919,-1.0364898062586565,-0.957734850021919
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,8,0.28189194928259564,1.034425013414275,0.967433291398102,-1.034425013414275,-0.967433291398102
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,9,0.3299565534151155,1.0336456577848094,0.9698555801779768,-1.0336456577848094,-0.9698555801779768
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,10,0.38621651813276453,1.0309312771772492,0.9608258658194387,-1.0309312771772492,-0.9608258658194387
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,11,0.45206921133927336,1.0241472552516042,0.9392120139630039,-1.0241472552516042,-0.9392120139630039
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,12,0.529150262212918,1.022501854534612,0.9099092985425998,-1.022501854534612,-0.9099092985425998
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,13,0.6193741864669097,1.027712107266117,0.8858434994120759,-1.027712107266117,-0.8858434994120759
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,14,0.7249819385087718,1.0256165141505498,0.877524459432285,-1.0256165141505498,-0.877524459432285
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,15,0.848596571584788,1.0252013434496061,0.8890749123374604,-1.0252013434496061,-0.8890749123374604
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,16,0.9932883883792685,1.0289404380523404,0.9093692765574298,-1.0289404380523404,-0.9093692765574298
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,17,1.1626512002594223,1.0313390478931048,0.9256847135556375,-1.0313390478931048,-0.9256847135556375
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,18,1.3608915892697748,1.035598937138086,0.932724762916787,-1.035598937138086,-0.932724762916787
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,19,1.5929333899384184,1.0435280247767718,0.9299107527492818,-1.0435280247767718,-0.9299107527492818
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,20,1.864539985982451,1.0526925996065528,0.9242685752249319,-1.0526925996065528,-0.9242685752249319
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,21,2.1824574594809887,1.0574993294845196,0.9214061501997848,-1.0574993294845196,-0.9214061501997848
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,22,2.554582148011408,1.055838011555829,0.9223344655224657,-1.055838011555829,-0.9223344655224657
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,23,2.9901567714820447,1.0501154057185385,0.9253921166843195,-1.0501154057185385,-0.9253921166843195
N60_K25_finer_grid,60,25,controlled_d20_white_plus_distractor,3,24,3.5,1.0433060135875687,0.9285903126157018,-1.0433060135875687,-0.9285903126157018
N60_K25_finer_grid,60,25,memory_d10,0,0,0.07999999999999999,0.8329356618453964,0.7983752605511838,-0.8329356618453964,-0.7983752605511838
N60_K25_finer_grid,60,25,memory_d10,0,1,0.09364057519339374,0.8361192861145045,0.8018790214689928,-0.8361192861145045,-0.8018790214689928
N60_K25_finer_grid,60,25,memory_d10,0,2,0.1096069665318704,0.8393666303290663,0.8057688507103128,-0.8393666303290663,-0.8057688507103128
N60_K25_finer_grid,60,25,memory_d10,0,3,0.12829574239059252,0.8435647528977038,0.8096342237969179,-0.8435647528977038,-0.8096342237969179
N60_K25_finer_grid,60,25,memory_d10,0,4,0.15017108890398193,0.8514041033337264,0.8156225936061755,-0.8514041033337264,-0.8156225936061755
N60_K25_finer_grid,60,25,memory_d10,0,5,0.17577633927983924,0.8633478789958229,0.8318791941513181,-0.8633478789958229,-0.8318791941513181
N60_K25_finer_grid,60,25,memory_d10,0,6,0.20574746894441603,0.8740777076848405,0.864122303186624,-0.8740777076848405,-0.864122303186624
N60_K25_finer_grid,60,25,memory_d10,0,7,0.24082889170675045,0.882656077090056,0.9012525779634879,-0.882656077090056,-0.9012525779634879
N60_K25_finer_grid,60,25,memory_d10,0,8,0.28189194928259564,0.8922725103047043,0.9223578623759962,-0.8922725103047043,-0.9223578623759962
N60_K25_finer_grid,60,25,memory_d10,0,9,0.3299565534151155,0.8945616935991013,0.9159887417292222,-0.8945616935991013,-0.9159887417292222
N60_K25_finer_grid,60,25,memory_d10,0,10,0.38621651813276453,0.8823773276297459,0.894573160653301,-0.8823773276297459,-0.894573160653301
N60_K25_finer_grid,60,25,memory_d10,0,11,0.45206921133927336,0.8651008259873935,0.8717855974990503,-0.8651008259873935,-0.8717855974990503
N60_K25_finer_grid,60,25,memory_d10,0,12,0.529150262212918,0.8470976108878183,0.8563643300230543,-0.8470976108878183,-0.8563643300230543
N60_K25_finer_grid,60,25,memory_d10,0,13,0.6193741864669097,0.8302314149131504,0.847023709754653,-0.8302314149131504,-0.847023709754653
N60_K25_finer_grid,60,25,memory_d10,0,14,0.7249819385087718,0.8403830027505277,0.851539269874948,-0.8403830027505277,-0.851539269874948
N60_K25_finer_grid,60,25,memory_d10,0,15,0.848596571584788,0.8624362665890726,0.8649445273662472,-0.8624362665890726,-0.8649445273662472
N60_K25_finer_grid,60,25,memory_d10,0,16,0.9932883883792685,0.8568175316874053,0.8544649695844116,-0.8568175316874053,-0.8544649695844116
N60_K25_finer_grid,60,25,memory_d10,0,17,1.1626512002594223,0.8438358910286728,0.844851865764908,-0.8438358910286728,-0.844851865764908
N60_K25_finer_grid,60,25,memory_d10,0,18,1.3608915892697748,0.8423029691924757,0.836696079998028,-0.8423029691924757,-0.836696079998028
N60_K25_finer_grid,60,25,memory_d10,0,19,1.5929333899384184,0.8484343198429322,0.8332227844658094,-0.8484343198429322,-0.8332227844658094
N60_K25_finer_grid,60,25,memory_d10,0,20,1.864539985982451,0.8498887402284186,0.8401008434675524,-0.8498887402284186,-0.8401008434675524
N60_K25_finer_grid,60,25,memory_d10,0,21,2.1824574594809887,0.8480512881684138,0.8420516518476687,-0.8480512881684138,-0.8420516518476687
N60_K25_finer_grid,60,25,memory_d10,0,22,2.554582148011408,0.849430311725163,0.8384681901862314,-0.849430311725163,-0.8384681901862314
N60_K25_finer_grid,60,25,memory_d10,0,23,2.9901567714820447,0.8526335284361322,0.833213860214792,-0.8526335284361322,-0.833213860214792
N60_K25_finer_grid,60,25,memory_d10,0,24,3.5,0.8547562038082274,0.82824241057329,-0.8547562038082274,-0.82824241057329
N60_K25_finer_grid,60,25,memory_d10,1,0,0.07999999999999999,0.7018067683622632,0.7081683650756866,-0.7018067683622632,-0.7081683650756866
N60_K25_finer_grid,60,25,memory_d10,1,1,0.09364057519339374,0.6953559987773895,0.7046076414875831,-0.6953559987773895,-0.7046076414875831
N60_K25_finer_grid,60,25,memory_d10,1,2,0.1096069665318704,0.6889482029827599,0.7012207497678629,-0.6889482029827599,-0.7012207497678629
N60_K25_finer_grid,60,25,memory_d10,1,3,0.12829574239059252,0.6833870355503651,0.6992525148256765,-0.6833870355503651,-0.6992525148256765
N60_K25_finer_grid,60,25,memory_d10,1,4,0.15017108890398193,0.679317871292936,0.699534952683491,-0.679317871292936,-0.699534952683491
N60_K25_finer_grid,60,25,memory_d10,1,5,0.17577633927983924,0.6785034782443646,0.7029280684464858,-0.6785034782443646,-0.7029280684464858
N60_K25_finer_grid,60,25,memory_d10,1,6,0.20574746894441603,0.6825027065820567,0.7102817098575284,-0.6825027065820567,-0.7102817098575284
N60_K25_finer_grid,60,25,memory_d10,1,7,0.24082889170675045,0.690627248280726,0.7190385854297848,-0.690627248280726,-0.7190385854297848
N60_K25_finer_grid,60,25,memory_d10,1,8,0.28189194928259564,0.7006914739229934,0.7230137411785804,-0.7006914739229934,-0.7230137411785804
N60_K25_finer_grid,60,25,memory_d10,1,9,0.3299565534151155,0.7097262212342349,0.7204342160603502,-0.7097262212342349,-0.7204342160603502
N60_K25_finer_grid,60,25,memory_d10,1,10,0.38621651813276453,0.7246763150393966,0.7243518877965065,-0.7246763150393966,-0.7243518877965065
N60_K25_finer_grid,60,25,memory_d10,1,11,0.45206921133927336,0.7572243719626918,0.7549945288823605,-0.7572243719626918,-0.7549945288823605
N60_K25_finer_grid,60,25,memory_d10,1,12,0.529150262212918,0.7970476160988184,0.7922832314680303,-0.7970476160988184,-0.7922832314680303
N60_K25_finer_grid,60,25,memory_d10,1,13,0.6193741864669097,0.8266164598012073,0.8109637874600413,-0.8266164598012073,-0.8109637874600413
N60_K25_finer_grid,60,25,memory_d10,1,14,0.7249819385087718,0.8371600463235241,0.827838565296008,-0.8371600463235241,-0.827838565296008
N60_K25_finer_grid,60,25,memory_d10,1,15,0.848596571584788,0.8457030966991939,0.8169567825205398,-0.8457030966991939,-0.8169567825205398
N60_K25_finer_grid,60,25,memory_d10,1,16,0.9932883883792685,0.8295621707933151,0.7966080126637148,-0.8295621707933151,-0.7966080126637148
N60_K25_finer_grid,60,25,memory_d10,1,17,1.1626512002594223,0.8104806496887876,0.793125867496816,-0.8104806496887876,-0.793125867496816
N60_K25_finer_grid,60,25,memory_d10,1,18,1.3608915892697748,0.8040363921041557,0.8009711439188817,-0.8040363921041557,-0.8009711439188817
N60_K25_finer_grid,60,25,memory_d10,1,19,1.5929333899384184,0.7962160277325995,0.7931020742247668,-0.7962160277325995,-0.7931020742247668
N60_K25_finer_grid,60,25,memory_d10,1,20,1.864539985982451,0.7894088433800648,0.7927968341356557,-0.7894088433800648,-0.7927968341356557
N60_K25_finer_grid,60,25,memory_d10,1,21,2.1824574594809887,0.782976417462552,0.7922657014825417,-0.782976417462552,-0.7922657014825417
N60_K25_finer_grid,60,25,memory_d10,1,22,2.554582148011408,0.7802649844708164,0.7919643503473097,-0.7802649844708164,-0.7919643503473097
N60_K25_finer_grid,60,25,memory_d10,1,23,2.9901567714820447,0.7811472928028421,0.7938071120632377,-0.7811472928028421,-0.7938071120632377
N60_K25_finer_grid,60,25,memory_d10,1,24,3.5,0.7842801149216581,0.7957176609583013,-0.7842801149216581,-0.7957176609583013
N60_K25_finer_grid,60,25,memory_d10,2,0,0.07999999999999999,0.7961533138743159,0.8058903304895624,-0.7961533138743159,-0.8058903304895624
N60_K25_finer_grid,60,25,memory_d10,2,1,0.09364057519339374,0.790941428644023,0.8023535188376836,-0.790941428644023,-0.8023535188376836
N60_K25_finer_grid,60,25,memory_d10,2,2,0.1096069665318704,0.790084626524005,0.8019890063924424,-0.790084626524005,-0.8019890063924424
N60_K25_finer_grid,60,25,memory_d10,2,3,0.12829574239059252,0.7955865743200766,0.8045342124349789,-0.7955865743200766,-0.8045342124349789
N60_K25_finer_grid,60,25,memory_d10,2,4,0.15017108890398193,0.803945569841107,0.8077351144422596,-0.803945569841107,-0.8077351144422596
N60_K25_finer_grid,60,25,memory_d10,2,5,0.17577633927983924,0.8088894398302148,0.8129450287817453,-0.8088894398302148,-0.8129450287817453
N60_K25_finer_grid,60,25,memory_d10,2,6,0.20574746894441603,0.8081006778112821,0.8240954317525209,-0.8081006778112821,-0.8240954317525209
N60_K25_finer_grid,60,25,memory_d10,2,7,0.24082889170675045,0.8107825329968892,0.8435067826597688,-0.8107825329968892,-0.8435067826597688
N60_K25_finer_grid,60,25,memory_d10,2,8,0.28189194928259564,0.8272683947155719,0.8672510574781299,-0.8272683947155719,-0.8672510574781299
N60_K25_finer_grid,60,25,memory_d10,2,9,0.3299565534151155,0.8549807732930447,0.8917023508490198,-0.8549807732930447,-0.8917023508490198
