effective_support_mean,effective_support_fraction,row_entropy_mean,rms_weight,spectral_radius,config,N,K,task,trial,point_idx,tau
36.48616733822694,0.608102788970449,3.586481159863099,0.12909944486880023,1.134554967444236,N60_K13_baseline,60,13,narma10,3,8,0.9932883883792685
45.34794616199942,0.7557991026999903,3.8120200140996965,0.12909944486768285,1.0476033055379999,N60_K13_baseline,60,13,narma10,3,9,1.3608915892697748
51.21909875382396,0.853651645897066,3.935571938486872,0.129099444866918,1.0463562040247867,N60_K13_baseline,60,13,narma10,3,10,1.864539985982451
54.70704966203086,0.9117841610338477,4.001859574529334,0.1290994448664606,1.0249606763456933,N60_K13_baseline,60,13,narma10,3,11,2.554582148011408
56.6708026668537,0.9445133777808951,4.0372246481199054,0.12909944486620345,0.9895295094836302,N60_K13_baseline,60,13,narma10,3,12,3.5
1.4738317899117988,0.024563863165196646,0.3084441100764712,0.1290994448724852,1.0833479946075792,N60_K13_baseline,60,13,lorenz_x,0,0,0.07999999999999999
1.7528038911086257,0.02921339818514376,0.44959601085847073,0.12909944487244157,1.107567370473295,N60_K13_baseline,60,13,lorenz_x,0,1,0.1096069665318704
2.25741018250958,0.03762350304182634,0.6615579068537355,0.12909944487237113,1.1371900723817172,N60_K13_baseline,60,13,lorenz_x,0,2,0.15017108890398193
3.2058904973735936,0.05343150828955989,0.9701480614867073,0.1290994448722575,1.161088493123827,N60_K13_baseline,60,13,lorenz_x,0,3,0.20574746894441603
5.0605206347828595,0.08434201057971433,1.4068445190040182,0.12909944487206845,1.154935883817795,N60_K13_baseline,60,13,lorenz_x,0,4,0.28189194928259564
8.721266721020845,0.14535444535034742,1.9809031761189333,0.1290994448717336,1.0885253076425347,N60_K13_baseline,60,13,lorenz_x,0,5,0.38621651813276453
15.370755707335585,0.2561792617889264,2.6208771699948743,0.12909944487112968,0.9346309236746193,N60_K13_baseline,60,13,lorenz_x,0,6,0.529150262212918
25.199416639587334,0.41999027732645555,3.1840020266483653,0.12909944487013264,1.0113712121697178,N60_K13_baseline,60,13,lorenz_x,0,7,0.7249819385087718
36.05318119475239,0.6008863532458731,3.574299964784529,0.1290994448688582,1.0982872692638224,N60_K13_baseline,60,13,lorenz_x,0,8,0.9932883883792685
45.00373341180508,0.7500622235300847,3.8045291872799463,0.12909944486772168,1.1210847407419857,N60_K13_baseline,60,13,lorenz_x,0,9,1.3608915892697748
50.99551160386065,0.8499251933976775,3.931268202996701,0.12909944486694333,1.1116376548857774,N60_K13_baseline,60,13,lorenz_x,0,10,1.864539985982451
54.576100487322655,0.9096016747887109,3.9994881297822427,0.12909944486647634,1.106354951536396,N60_K13_baseline,60,13,lorenz_x,0,11,2.554582148011408
56.59811847370621,0.9433019745617701,4.035948999411296,0.12909944486621258,1.0962972146505239,N60_K13_baseline,60,13,lorenz_x,0,12,3.5
1.5591475225292915,0.025985792042154857,0.3710589947347524,0.1290994448724605,1.0359794827761875,N60_K13_baseline,60,13,lorenz_x,1,0,0.07999999999999999
1.8771587524700488,0.031285979207834144,0.5222621089313206,0.129099444872408,1.027348097249661,N60_K13_baseline,60,13,lorenz_x,1,1,0.1096069665318704
2.4227688328138153,0.04037948054689692,0.7445615288151949,0.12909944487232836,1.0265976644737467,N60_K13_baseline,60,13,lorenz_x,1,2,0.15017108890398193
3.452764161665405,0.05754606936109008,1.0785791306081636,0.12909944487219344,1.0276206963087287,N60_K13_baseline,60,13,lorenz_x,1,3,0.20574746894441603
5.521010694637534,0.09201684491062556,1.5516545283381895,0.1290994448719546,1.0249165002041272,N60_K13_baseline,60,13,lorenz_x,1,4,0.28189194928259564
9.625828907536693,0.16043048179227823,2.14552312748438,0.12909944487152997,1.0217787195696284,N60_K13_baseline,60,13,lorenz_x,1,5,0.38621651813276453
16.878678255709872,0.2813113042618312,2.764751309170051,0.12909944487080346,1.0207014545751802,N60_K13_baseline,60,13,lorenz_x,1,6,0.529150262212918
27.047990874120696,0.4507998479020116,3.2763884160732553,0.12909944486973948,1.0139122711443609,N60_K13_baseline,60,13,lorenz_x,1,7,0.7249819385087718
37.5966658402496,0.6266110973374933,3.621106136203826,0.12909944486855351,1.053148782232444,N60_K13_baseline,60,13,lorenz_x,1,8,0.9932883883792685
45.9616908093832,0.7660281801563866,3.8263274297554086,0.12909944486755145,1.0827870709542202,N60_K13_baseline,60,13,lorenz_x,1,9,1.3608915892697748
51.513381267109075,0.8585563544518179,3.9414624098403213,0.12909944486685943,1.0737846560071156,N60_K13_baseline,60,13,lorenz_x,1,10,1.864539985982451
54.84323810990062,0.9140539684983436,4.004379274493288,0.1290994448664358,1.0431452740561615,N60_K13_baseline,60,13,lorenz_x,1,11,2.554582148011408
56.73437680786663,0.9455729467977771,4.038353483500562,0.12909944486619274,1.040593339041783,N60_K13_baseline,60,13,lorenz_x,1,12,3.5
1.3523343062167326,0.02253890510361221,0.23634086536389096,0.12909944487251115,1.0191385580785322,N60_K13_baseline,60,13,lorenz_x,2,0,0.07999999999999999
1.5850973969667344,0.026418289949445572,0.3703647998410722,0.12909944487247182,1.0269103378075215,N60_K13_baseline,60,13,lorenz_x,2,1,0.1096069665318704
2.0273356570924292,0.033788927618207155,0.5870606081225429,0.12909944487240183,1.024188411798227,N60_K13_baseline,60,13,lorenz_x,2,2,0.15017108890398193
2.893625671205713,0.048227094520095215,0.9162113173773143,0.12909944487228014,0.9984329621659814,N60_K13_baseline,60,13,lorenz_x,2,3,0.20574746894441603
